Distance,Algorithm,Time
0.0175444436617399,BFS_Time,2474.5503333333336
0.017759800466501,BFS_Time,3808.1843333333336
0.0181031055913071,BFS_Time,5599.197
0.0181989291959743,BFS_Time,811.878
0.0183119271700166,BFS_Time,116.76233333333332
0.0183857682015212,BFS_Time,7884.220666666667
0.0184385553156995,BFS_Time,3669.747
0.0185931736831019,BFS_Time,186.335
0.019075673889273,BFS_Time,1629.748
0.0191655609325683,BFS_Time,2920.605
0.0192711300810301,BFS_Time,1472.6433333333332
0.0193653300865218,BFS_Time,7995.273333333333
0.0194534733507927,BFS_Time,2116.2773333333334
0.0195797174241613,BFS_Time,3700.9966666666664
0.0196166929119063,BFS_Time,16324.098666666669
0.0197189302085604,BFS_Time,2501.412
0.0197816662071239,BFS_Time,3847.9313333333334
0.0201632952882197,BFS_Time,2046885.0686666667
0.0204902463787063,BFS_Time,11214.23
0.0204922979057982,BFS_Time,4687.685666666667
0.0207963641827098,BFS_Time,6598.784
0.0208545081332539,BFS_Time,12473.070333333331
0.0208651845055345,BFS_Time,245.36966666666663
0.0210311829586452,BFS_Time,4461.496333333333
0.0210550670803949,BFS_Time,10024.802
0.0211694425250172,BFS_Time,3787.022
0.0214849622231453,BFS_Time,182116.11333333337
0.0216625873830902,BFS_Time,43189.63133333334
0.0217078248272362,BFS_Time,16040.224333333334
0.0218931595545293,BFS_Time,28554.45866666667
0.0222127155404305,BFS_Time,10047.471333333337
0.0223162616784266,BFS_Time,2023.8823333333332
0.0223193370522064,BFS_Time,9774.901666666668
0.0224352359011441,BFS_Time,730.205
0.0224664299845353,BFS_Time,20997.66533333333
0.0225264566954045,BFS_Time,2224542.0793333333
0.0230303422553813,BFS_Time,12027.693333333336
0.0233890932265457,BFS_Time,18206.529333333332
0.0237532472074888,BFS_Time,151500.05
0.0237884038684824,BFS_Time,5516.075333333333
0.0240878034137611,BFS_Time,18743.408666666663
0.0242110518583959,BFS_Time,27261.636
0.0244531925794975,BFS_Time,3107.6146666666664
0.0247476981006308,BFS_Time,12566.314
0.0247803813144599,BFS_Time,15280.102666666666
0.0247983802604123,BFS_Time,17988.92
0.0250280660940859,BFS_Time,14441.370333333334
0.025080957530764,BFS_Time,1529.339
0.0252995893919237,BFS_Time,316861.4206666667
0.0252995893919237,BFS_Time,17670.692333333332
0.0254111185255581,BFS_Time,23495.74366666667
0.025604509893572,BFS_Time,1038515.549
0.0256791970980382,BFS_Time,183371.586
0.0256986424018856,BFS_Time,4743.048
0.0258420474057297,BFS_Time,11954.290333333334
0.0259844980757766,BFS_Time,10847.649666666666
0.0261804213018067,BFS_Time,6358.210333333333
0.0262697931253751,BFS_Time,2427.408
0.0267116829106666,BFS_Time,10869.938666666669
0.0267588593314436,BFS_Time,29559.93533333333
0.0267866641047357,BFS_Time,24516.354
0.0269113387182805,BFS_Time,29666.68833333333
0.0269397495068148,BFS_Time,37195.21833333334
0.0270565310507456,BFS_Time,469511.689
0.027118557059697,BFS_Time,14898.407333333334
0.0272532729649122,BFS_Time,10634.035666666668
0.0273922131157736,BFS_Time,13897.448
0.0274279448783542,BFS_Time,19749.554666666667
0.0274527936263334,BFS_Time,17562.215666666667
0.0274657898704909,BFS_Time,36946.56533333334
0.0277240265141985,BFS_Time,6365.757
0.0279407653862596,BFS_Time,13014.598
0.0282929073755242,BFS_Time,22999.085
0.0284127529000635,BFS_Time,30893.29433333333
0.0284957827086742,BFS_Time,9327.549333333334
0.0285132340817384,BFS_Time,22804.43433333333
0.0285678871576109,BFS_Time,21995.36866666667
0.0285711223778477,BFS_Time,35006.971666666665
0.0290794668510271,BFS_Time,1220405.6256666668
0.0294408751610741,BFS_Time,30935.624
0.0296870663058857,BFS_Time,29582.739
0.0296870663058857,BFS_Time,18658.814
0.0297786717898881,BFS_Time,33287.35766666667
0.029968421882041,BFS_Time,147425.529
0.0299818610271291,BFS_Time,32408.305
0.0305744503806684,BFS_Time,23280.876
0.0307661617861236,BFS_Time,29195.482666666667
0.0308123172963344,BFS_Time,3098.7593333333334
0.0311676946908187,BFS_Time,21976.47233333333
0.0313537747859799,BFS_Time,5887.776
0.0314936399587293,BFS_Time,32517.79533333333
0.0315511838581391,BFS_Time,34266.93
0.0319318486733856,BFS_Time,7761.028
0.0319797661842599,BFS_Time,2777884.3056666665
0.0320222459605812,BFS_Time,33805.672
0.0321345312492638,BFS_Time,15066.205
0.0324722767664978,BFS_Time,111218.83233333332
0.0330637049250397,BFS_Time,10894.578
0.0331535881937372,BFS_Time,29359.538333333338
0.0334457240376107,BFS_Time,17169.338666666667
0.0339320023461646,BFS_Time,8104.403666666667
0.0012173396650082,DFS_Time,2.7613333333333334
0.0016266338371015,DFS_Time,81.745
0.0018516369757621,DFS_Time,82.27
0.0032075591966465,DFS_Time,184.29933333333335
0.0036002187961309,DFS_Time,43.476
0.0036832230844737,DFS_Time,68.12966666666667
0.0037631608947819,DFS_Time,75.858
0.0037631608947819,DFS_Time,75.97133333333333
0.0046234075755875,DFS_Time,91.13766666666668
0.0047226712028248,DFS_Time,36.897
0.0050789553699555,DFS_Time,388.84433333333334
0.0052115022479135,DFS_Time,1360.0136666666667
0.0054575290278645,DFS_Time,52.819
0.0054966304996787,DFS_Time,1.481666666666667
0.0055299332735575,DFS_Time,40.41833333333334
0.005835459238141,DFS_Time,66.51566666666666
0.0059671525755605,DFS_Time,47.48433333333334
0.0066900934432954,DFS_Time,386.741
0.0067374596347582,DFS_Time,7.890333333333333
0.0070031101804841,DFS_Time,354.6873333333333
0.007023383664588,DFS_Time,638.761
0.0073406702044151,DFS_Time,57.67733333333334
0.0073443707184481,DFS_Time,573.418
0.0073766097063614,DFS_Time,47.89533333333333
0.0074071596290321,DFS_Time,53.720333333333336
0.0074459910159768,DFS_Time,608.5743333333334
0.0075678662699606,DFS_Time,33.105
0.0075895809904113,DFS_Time,378.29133333333334
0.0077748541658359,DFS_Time,213388.94033333333
0.0078430189136592,DFS_Time,47.870666666666665
0.008303871068365,DFS_Time,14185.157666666666
0.0083624287291437,DFS_Time,536.4213333333333
0.0084158455736752,DFS_Time,33.61266666666666
0.0085674929308377,DFS_Time,57.785666666666664
0.0085760761808642,DFS_Time,400.774
0.0085760761808642,DFS_Time,635.845
0.0086726155368484,DFS_Time,1422.85
0.0087412287019621,DFS_Time,1434.1746666666668
0.008741327013675,DFS_Time,56.974333333333334
0.0088013375710764,DFS_Time,53.93533333333333
0.008911443796041,DFS_Time,359.3153333333333
0.0089148793065297,DFS_Time,95.46933333333332
0.0089148793065297,DFS_Time,96.67033333333332
0.0091341049753105,DFS_Time,568.902
0.0091477988445304,DFS_Time,4.828
0.0099569197591393,DFS_Time,896.801
0.0101036901159922,DFS_Time,62.80433333333334
0.010163451445742,DFS_Time,8.596
0.0102624537772403,DFS_Time,295.6583333333333
0.0103650711859598,DFS_Time,1898.2056666666667
0.0105117279740299,DFS_Time,390.546
0.0105117279740299,DFS_Time,404.527
0.0107792755424468,DFS_Time,294.552
0.0107792755424468,DFS_Time,185.226
0.0107794061937557,DFS_Time,0.308
0.010986371377757,DFS_Time,98.247
0.011188649893978,DFS_Time,54.42033333333334
0.0114589203771592,DFS_Time,1318.281
0.0117463820340569,DFS_Time,353.202
0.0117901864073458,DFS_Time,1188.1263333333332
0.0118883915568921,DFS_Time,857.8573333333334
0.0118941039998802,DFS_Time,637.566
0.0120250095817041,DFS_Time,1952.289
0.012125554984825,DFS_Time,113.76866666666668
0.0121984907730445,DFS_Time,1020.402
0.0122000431351699,DFS_Time,291.9633333333333
0.0123108816763866,DFS_Time,397.45
0.0123108816763866,DFS_Time,655.354
0.0131672948778397,DFS_Time,267.73
0.0133299394544731,DFS_Time,22.41033333333333
0.0133924707279872,DFS_Time,541.676
0.0136371109997701,DFS_Time,37.43
0.0136768632109108,DFS_Time,978.7656666666668
0.0139836114923898,DFS_Time,1139.3086666666668
0.0140097515959416,DFS_Time,1599.954
0.0141653055738316,DFS_Time,649.215
0.0143036662111496,DFS_Time,630.8046666666667
0.0143465491056196,DFS_Time,1753.0106666666668
0.0146644966125681,DFS_Time,882.7906666666667
0.0147620645361672,DFS_Time,25.95566666666667
0.014768228740438,DFS_Time,1492.3066666666668
0.0148423313468611,DFS_Time,882.3073333333334
0.015332831773029,DFS_Time,1556.45
0.0153991039236061,DFS_Time,1355.5666666666668
0.0154445584647134,DFS_Time,32.26933333333333
0.0155824424401304,DFS_Time,7.052666666666667
0.0158264852538405,DFS_Time,1143.7743333333333
0.0158630895833719,DFS_Time,0.9086666666666666
0.0159083116212874,DFS_Time,1.4493333333333334
0.0163419369831133,DFS_Time,845.3693333333334
0.0169171027285978,DFS_Time,1453.2626666666667
0.0169283749633593,DFS_Time,15.099
0.016939823220448,DFS_Time,1529.456
0.0169545803737494,DFS_Time,0.3223333333333333
0.0170615443418821,DFS_Time,171.794
0.0170987675608509,DFS_Time,23.13533333333333
0.0173803926860111,DFS_Time,21.129
0.0174270109892631,DFS_Time,14.681666666666668
0.0174704300605324,DFS_Time,399.5316666666667
0.0175444436617399,DFS_Time,0.8373333333333334
0.017759800466501,DFS_Time,0.6443333333333334
0.0181031055913071,DFS_Time,902.8353333333332
0.0181989291959743,DFS_Time,95.123
0.0183119271700166,DFS_Time,325.805
0.0183857682015212,DFS_Time,1119.581
0.0184385553156995,DFS_Time,0.8573333333333334
0.0185931736831019,DFS_Time,516.4703333333333
0.019075673889273,DFS_Time,98.90433333333333
0.0191655609325683,DFS_Time,65.38366666666667
0.0192711300810301,DFS_Time,6.784333333333333
0.0193653300865218,DFS_Time,1174.0493333333332
0.0194534733507927,DFS_Time,1305.0093333333332
0.0195797174241613,DFS_Time,783.819
0.0196166929119063,DFS_Time,12.487333333333334
0.0197189302085604,DFS_Time,104.02133333333332
0.0197816662071239,DFS_Time,169.9983333333333
0.0201632952882197,DFS_Time,332579.3026666667
0.0204902463787063,DFS_Time,784.5383333333334
0.0204922979057982,DFS_Time,66.703
0.0207963641827098,DFS_Time,218.718
0.0208545081332539,DFS_Time,10.474666666666666
0.0208651845055345,DFS_Time,2.7953333333333337
0.0210311829586452,DFS_Time,1771.0296666666668
0.0210550670803949,DFS_Time,692.9763333333334
0.0211694425250172,DFS_Time,1115.611
0.0214849622231453,DFS_Time,198.40766666666664
0.0216625873830902,DFS_Time,4.024666666666667
0.0217078248272362,DFS_Time,8.73
0.0218931595545293,DFS_Time,19.322333333333333
0.0222127155404305,DFS_Time,584.3773333333334
0.0223162616784266,DFS_Time,6.383
0.0223193370522064,DFS_Time,196.29133333333337
0.0224352359011441,DFS_Time,6.090333333333333
0.0224664299845353,DFS_Time,224.954
0.0225264566954045,DFS_Time,668.528
0.0230303422553813,DFS_Time,1788.390666666667
0.0233890932265457,DFS_Time,661.1076666666667
0.0237532472074888,DFS_Time,14.796666666666669
0.0237884038684824,DFS_Time,452.457
0.0240878034137611,DFS_Time,11.46
0.0242110518583959,DFS_Time,417.974
0.0244531925794975,DFS_Time,657.4033333333334
0.0247476981006308,DFS_Time,532.261
0.0247803813144599,DFS_Time,1090.3546666666668
0.0247983802604123,DFS_Time,1787.4346666666668
0.0250280660940859,DFS_Time,1053.4626666666666
0.025080957530764,DFS_Time,107.46433333333331
0.0252995893919237,DFS_Time,382.50533333333334
0.0252995893919237,DFS_Time,346.9066666666667
0.0254111185255581,DFS_Time,227.64166666666665
0.025604509893572,DFS_Time,3.6153333333333335
0.0256791970980382,DFS_Time,17.287333333333333
0.0256986424018856,DFS_Time,342.2906666666667
0.0258420474057297,DFS_Time,676.0856666666666
0.0259844980757766,DFS_Time,309.4796666666667
0.0261804213018067,DFS_Time,227.45666666666665
0.0262697931253751,DFS_Time,271.4663333333333
0.0267116829106666,DFS_Time,195.836
0.0267588593314436,DFS_Time,727.758
0.0267866641047357,DFS_Time,971.0956666666666
0.0269113387182805,DFS_Time,735.889
0.0269397495068148,DFS_Time,1628.1546666666668
0.0270565310507456,DFS_Time,690.976
0.027118557059697,DFS_Time,455.841
0.0272532729649122,DFS_Time,666.8506666666666
0.0273922131157736,DFS_Time,602.0936666666666
0.0274279448783542,DFS_Time,316.9066666666667
0.0274527936263334,DFS_Time,606.1776666666666
0.0274657898704909,DFS_Time,1611.4253333333334
0.0277240265141985,DFS_Time,217.47933333333333
0.0279407653862596,DFS_Time,202.68333333333337
0.0282929073755242,DFS_Time,473.6293333333333
0.0284127529000635,DFS_Time,733.5306666666667
0.0284957827086742,DFS_Time,556.0896666666666
0.0285132340817384,DFS_Time,1014.8806666666666
0.0285678871576109,DFS_Time,1091.8916666666669
0.0285711223778477,DFS_Time,374.3603333333333
0.0290794668510271,DFS_Time,186.048
0.0294408751610741,DFS_Time,741.993
0.0296870663058857,DFS_Time,721.5863333333334
0.0296870663058857,DFS_Time,451.4343333333333
0.0297786717898881,DFS_Time,422.871
0.029968421882041,DFS_Time,759.6223333333334
0.0299818610271291,DFS_Time,741.399
0.0305744503806684,DFS_Time,891.3013333333333
0.0307661617861236,DFS_Time,264.515
0.0308123172963344,DFS_Time,143.773
0.0311676946908187,DFS_Time,482.6373333333333
0.0313537747859799,DFS_Time,117.62133333333333
0.0314936399587293,DFS_Time,1221.8996666666667
0.0315511838581391,DFS_Time,751.8126666666666
0.0319318486733856,DFS_Time,230.65366666666665
0.0319797661842599,DFS_Time,264.544
0.0320222459605812,DFS_Time,444.3736666666667
0.0321345312492638,DFS_Time,178.64833333333334
0.0324722767664978,DFS_Time,177.51566666666665
0.0330637049250397,DFS_Time,182.837
0.0331535881937372,DFS_Time,435.0743333333333
0.0334457240376107,DFS_Time,276.878
0.0339320023461646,DFS_Time,114.52233333333332
