,Distance,DFS_Time,DFS_Journey_Time
226,0.07366992664105838,301.823,6155.644754085808
227,0.038421355603079015,49.715,4212.419539553441
228,0.014185927403538471,3383.326,5522.417924149699
229,0.04292172541631311,264.916,5662.440879051749
230,0.03833134395639741,640.359,8950.443691155728
231,0.09225735845137012,2411.63,8710.876087886341
232,0.03969806554219656,256.64,5684.359445259087
233,0.03420520532877537,0.23,288.13204269249275
234,0.03379112107841426,804.335,10509.8961539042
235,0.01681372519130838,3276.903,5623.989494840162
236,0.04160090784402902,2156.046,8045.7845569733845
237,0.033711435207349406,4125.8,2819.5977079215063
238,0.08614835706636259,0.653,624.2219935813383
239,0.02231551060726047,229.767,5324.811524326475
240,0.04342153126864443,438.208,5664.823843529134
241,0.03153221091537804,690.687,9005.545545144603
242,0.025838328208853286,1728.875,9591.636618667771
243,0.005819785345962102,323.072,5552.800759775306
244,0.07255006236653115,2709.159,8934.622555708756
245,0.01784820136579732,1736.47,9546.570311802967
246,0.05472853178962874,1990.749,8741.395584249054
247,0.09540312075357069,4354.052,1242.6787751767883
248,0.00203194375479578,68.438,4916.397392211749
249,0.000751656300507129,742.844,9995.639858385653
250,0.052516946211267845,161.406,6068.874954440029
251,0.07156114616804986,4238.898,1690.2796307937092
252,0.05854021633509919,1147.152,12217.991743664381
253,0.022161122553998033,3384.503,5302.558703938809
254,0.033612532708133205,3881.047,3358.5857650712123
255,0.07314413683295132,3804.388,3962.8521273424326
256,0.015776405539221695,4041.615,2309.9957727253695
257,0.031181821067552982,2692.1,8238.421585251099
258,0.04791978474571734,1370.955,11684.760105942612
259,0.048326749892772726,545.786,8641.15503854625
260,0.03156243897912043,13.557,2361.17921320826
261,0.05793690487835504,1.124,830.429897551093
262,0.022854092304677012,938.987,11395.641069903057
263,0.0677259755115773,854.444,10828.367893920236
264,0.05215907896046171,2961.714,7897.4713332345555
265,0.03241763867668741,114.25,5849.13171054872
266,0.03499386271426625,201.232,5794.986054200768
267,0.04184563412035776,2562.133,8384.208012005318
268,0.07421206288885007,1312.35,12292.851488094166
269,0.02155103646333485,1516.435,11355.932464727935
270,0.06479757815114655,477.67,7796.9955964985975
271,0.02421584547667169,105.434,5596.932655847392
272,0.062053787640137935,1276.217,12968.279990880568
273,0.0007747821403326039,780.256,10218.699378259602
274,0.027958515991427756,926.819,11477.073891716169
275,0.07542830649242861,1856.545,9798.80607361166
276,0.07575025302278356,478.063,7912.6662731584665
277,0.0006894018614386729,79.475,5311.774296469681
278,0.07034239295614267,296.642,6111.789491081069
279,0.0766210949819782,331.719,6455.079149524292
280,0.04137499343926526,255.736,5672.427825394746
281,0.02993640425566682,2879.946,8353.356689228207
282,0.0830491950654494,2573.292,8768.127546481337
283,0.06661465632499526,2518.728,8852.169337442334
284,0.06530983685626934,344.631,6610.743915332418
285,0.08454577012454624,3131.135,6401.456104951392
286,0.0018081832535372258,96.468,5383.152927773055
287,0.06464496014654289,2524.087,8864.94146536963
288,0.08547564709093892,2243.708,8646.0637475293
289,0.0072939483322684694,4158.678,2076.6318878691186
290,0.01967703300216693,16.198,2502.673349894889
291,0.011066154312558486,786.176,10297.52190954646
292,0.030669906326487393,247.92,5631.885561350731
293,0.02280429186483569,1995.496,8598.062341600353
294,0.07359770953748374,1157.048,12282.674552592283
295,0.0543870307091004,290.76,6009.670950254127
296,0.08912335309562407,41.601,3912.323010781314
297,0.08343479878637003,2295.845,8846.831017006185
298,0.06810946328937638,362.566,6894.5498106467785
299,0.0738986618402337,2471.067,8874.183698318153
